Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.67     0.00    35331     0.00     0.00  entityx::ComponentHandle<BodyComponent, entityx::EntityManager> entityx::Entity::component<BodyComponent, void>()
  0.00      0.67     0.00    32227     0.00     0.00  std::_Function_base::_Function_base()
  0.00      0.67     0.00    32227     0.00     0.00  std::_Function_base::~_Function_base()
  0.00      0.67     0.00    32208     0.00     0.00  entityx::EntityManager::ViewIterator<entityx::EntityManager::BaseView<false>::Iterator, false>::ViewIterator(entityx::EntityManager*, std::bitset<64ul>, unsigned int)
  0.00      0.67     0.00    32208     0.00     0.00  entityx::EntityManager::BaseView<false>::Iterator::Iterator(entityx::EntityManager*, std::bitset<64ul>, unsigned int)
  0.00      0.67     0.00    32208     0.00     0.00  TileviewComponent& std::forward<TileviewComponent&>(std::remove_reference<TileviewComponent&>::type&)
  0.00      0.67     0.00    30199     0.00     0.00  void std::_Destroy_aux<true>::__destroy<CollisionSystem::Candidate*>(CollisionSystem::Candidate*, CollisionSystem::Candidate*)
  0.00      0.67     0.00    30199     0.00     0.00  std::_Vector_base<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >::_M_deallocate(CollisionSystem::Candidate*, unsigned long)
  0.00      0.67     0.00    30199     0.00     0.00  std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >::begin()
  0.00      0.67     0.00    30199     0.00     0.00  void std::_Destroy<CollisionSystem::Candidate*>(CollisionSystem::Candidate*, CollisionSystem::Candidate*)
  0.00      0.67     0.00    30199     0.00     0.00  void std::_Destroy<CollisionSystem::Candidate*, CollisionSystem::Candidate>(CollisionSystem::Candidate*, CollisionSystem::Candidate*, std::allocator<CollisionSystem::Candidate>&)
  0.00      0.67     0.00    28208     0.00     0.00  entityx::ComponentHandle<TextureComponent, entityx::EntityManager>::ComponentHandle(entityx::EntityManager*, entityx::Entity::Id)
  0.00      0.67     0.00    28198     0.00     0.00  bool entityx::EntityManager::has_component<TextureComponent>(entityx::Entity::Id) const
  0.00      0.67     0.00    28194     0.00     0.00  unsigned long entityx::EntityManager::component_family<Movement>()
  0.00      0.67     0.00    28194     0.00     0.00  entityx::Component<Movement>::family()
  0.00      0.67     0.00    28184     0.00     0.00  TextureComponent* entityx::EntityManager::get_component_ptr<TextureComponent>(entityx::Entity::Id)
  0.00      0.67     0.00    28184     0.00     0.00  entityx::ComponentHandle<TextureComponent, entityx::EntityManager> entityx::EntityManager::component<TextureComponent, void>(entityx::Entity::Id)
  0.00      0.67     0.00    28184     0.00     0.00  entityx::ComponentHandle<TextureComponent, entityx::EntityManager> entityx::Entity::component<TextureComponent, void>()
  0.00      0.67     0.00    28182     0.00     0.00  entityx::ComponentHandle<TextureComponent, entityx::EntityManager>::get()
  0.00      0.67     0.00    28182     0.00     0.00  __gnu_cxx::__normal_iterator<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >*, std::vector<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >, std::allocator<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> > > > >::base() const
  0.00      0.67     0.00    26169     0.00     0.00  Render::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, SpatialComponent&, TextureComponent&)#1} const& std::_Any_data::_M_access<Render::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, SpatialComponent&, TextureComponent&)#1}>() const
  0.00      0.67     0.00    24162     0.00     0.00  std::vector<stella::graphics::Sprite*, std::allocator<stella::graphics::Sprite*> >::end()
  0.00      0.67     0.00    24162     0.00     0.00  std::vector<stella::graphics::Sprite*, std::allocator<stella::graphics::Sprite*> >::begin()
  0.00      0.67     0.00    24156     0.00     0.00  stella::graphics::Renderer::End()
  0.00      0.67     0.00    24156     0.00     0.00  stella::graphics::Renderer::Draw()
  0.00      0.67     0.00    24156     0.00     0.00  stella::graphics::Renderer::Begin()
  0.00      0.67     0.00    24156     0.00     0.01  std::function<void (entityx::Entity, SpatialComponent&, TextureComponent&)>::operator()(entityx::Entity, SpatialComponent&, TextureComponent&) const
  0.00      0.67     0.00    24156     0.00     0.00  std::_Function_base::_Base_manager<Render::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, SpatialComponent&, TextureComponent&)#1}>::_M_get_pointer(std::_Any_data const&)
  0.00      0.67     0.00    24156     0.00     0.01  std::_Function_handler<void (entityx::Entity, SpatialComponent&, TextureComponent&), Render::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, SpatialComponent&, TextureComponent&)#1}>::_M_invoke(std::_Any_data const&, entityx::Entity&&, SpatialComponent&, TextureComponent&)
  0.00      0.67     0.00    24156     0.00     0.00  Render::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, SpatialComponent&, TextureComponent&)#1} const* std::__addressof<Render::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, SpatialComponent&, TextureComponent&)#1} const>(Render::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, SpatialComponent&, TextureComponent&)#1} const&)
  0.00      0.67     0.00    24156     0.00     0.00  std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >* std::__addressof<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> > >(std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >&)
  0.00      0.67     0.00    24156     0.00     0.00  ParallaxComponent& std::forward<ParallaxComponent&>(std::remove_reference<ParallaxComponent&>::type&)
  0.00      0.67     0.00    20562     0.00     0.00  std::bitset<4ul>::_M_check(unsigned long, char const*) const
  0.00      0.67     0.00    20130     0.00     0.00  std::_Base_bitset<1ul>::_M_do_or(std::_Base_bitset<1ul> const&)
  0.00      0.67     0.00    20130     0.00     0.00  std::bitset<64ul>::operator|=(std::bitset<64ul> const&)
  0.00      0.67     0.00    20130     0.00     0.00  std::bitset<64ul> std::operator|<64ul>(std::bitset<64ul> const&, std::bitset<64ul> const&)
  0.00      0.67     0.00    19488     0.00     0.00  void __gnu_cxx::new_allocator<CollisionSystem::Candidate>::construct<CollisionSystem::Candidate, CollisionSystem::Candidate const&>(CollisionSystem::Candidate*, CollisionSystem::Candidate const&)
  0.00      0.67     0.00    19488     0.00     0.00  void std::allocator_traits<std::allocator<CollisionSystem::Candidate> >::construct<CollisionSystem::Candidate, CollisionSystem::Candidate const&>(std::allocator<CollisionSystem::Candidate>&, CollisionSystem::Candidate*, CollisionSystem::Candidate const&)
  0.00      0.67     0.00    19488     0.00     0.00  std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >::push_back(CollisionSystem::Candidate const&)
  0.00      0.67     0.00    19488     0.00     0.00  std::vector<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >, std::allocator<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> > > >::operator[](unsigned long)
  0.00      0.67     0.00    19206     0.00     0.00  std::_Base_bitset<1ul>::_M_do_reset()
  0.00      0.67     0.00    19206     0.00     0.00  std::bitset<4ul>::reset()
  0.00      0.67     0.00    18121     0.00     0.00  __gnu_cxx::new_allocator<CollisionSystem::Candidate>::deallocate(CollisionSystem::Candidate*, unsigned long)
  0.00      0.67     0.00    18121     0.00     0.00  __gnu_cxx::new_allocator<CollisionSystem::Candidate>::allocate(unsigned long, void const*)
  0.00      0.67     0.00    18121     0.00     0.00  __gnu_cxx::__normal_iterator<CollisionSystem::Candidate*, std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> > >::difference_type __gnu_cxx::operator-<CollisionSystem::Candidate*, std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> > >(__gnu_cxx::__normal_iterator<CollisionSystem::Candidate*, std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> > > const&, __gnu_cxx::__normal_iterator<CollisionSystem::Candidate*, std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> > > const&)
  0.00      0.67     0.00    18121     0.00     0.00  std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >::_M_check_len(unsigned long, char const*) const
  0.00      0.67     0.00    18121     0.00     0.00  std::_Vector_base<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >::_M_allocate(unsigned long)
  0.00      0.67     0.00    18121     0.00     0.00  std::allocator_traits<std::allocator<CollisionSystem::Candidate> >::deallocate(std::allocator<CollisionSystem::Candidate>&, CollisionSystem::Candidate*, unsigned long)
  0.00      0.67     0.00    18121     0.00     0.00  std::allocator_traits<std::allocator<CollisionSystem::Candidate> >::allocate(std::allocator<CollisionSystem::Candidate>&, unsigned long)
  0.00      0.67     0.00    18117     0.00     0.00  TileviewSystem::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, TileviewComponent&, SpatialComponent&)#1} const& std::_Any_data::_M_access<TileviewSystem::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, TileviewComponent&, SpatialComponent&)#1}>() const
  0.00      0.67     0.00    18117     0.00     0.00  std::abs(float)
  0.00      0.67     0.00    16867     0.00     0.00  std::move_iterator<CollisionSystem::Candidate*>::operator*() const
  0.00      0.67     0.00    16867     0.00     0.00  std::move_iterator<CollisionSystem::Candidate*>::operator++()
  0.00      0.67     0.00    16867     0.00     0.00  void std::_Construct<CollisionSystem::Candidate, CollisionSystem::Candidate>(CollisionSystem::Candidate*, CollisionSystem::Candidate&&)
  0.00      0.67     0.00    16867     0.00     0.00  CollisionSystem::Candidate* std::__addressof<CollisionSystem::Candidate>(CollisionSystem::Candidate&)
  0.00      0.67     0.00    16867     0.00     0.00  CollisionSystem::Candidate&& std::forward<CollisionSystem::Candidate>(std::remove_reference<CollisionSystem::Candidate>::type&)
  0.00      0.67     0.00    16120     0.00     0.00  entityx::ComponentHandle<TileviewComponent, entityx::EntityManager>::ComponentHandle(entityx::EntityManager*, entityx::Entity::Id)
  0.00      0.67     0.00    16112     0.00     0.00  bool entityx::EntityManager::has_component<TileviewComponent>(entityx::Entity::Id) const
  0.00      0.67     0.00    16104     0.00     0.00  TileviewComponent* entityx::EntityManager::get_component_ptr<TileviewComponent>(entityx::Entity::Id)
  0.00      0.67     0.00    16104     0.00     0.00  entityx::EntityManager::BaseView<false>::end()
  0.00      0.67     0.00    16104     0.00     0.00  entityx::EntityManager::BaseView<false>::begin()
  0.00      0.67     0.00    16104     0.00     0.00  entityx::EntityManager::BaseView<false>::BaseView(entityx::EntityManager*, std::bitset<64ul>)
  0.00      0.67     0.00    16104     0.00     0.00  entityx::ComponentHandle<TileviewComponent, entityx::EntityManager> entityx::EntityManager::component<TileviewComponent, void>(entityx::Entity::Id)
  0.00      0.67     0.00    16104     0.00     0.00  entityx::ComponentHandle<TileviewComponent, entityx::EntityManager>::get()
  0.00      0.67     0.00    16104     0.00     0.00  entityx::ComponentHandle<TileviewComponent, entityx::EntityManager> entityx::Entity::component<TileviewComponent, void>()
  0.00      0.67     0.00    16104     0.00     0.00  __gnu_cxx::__normal_iterator<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >*, std::vector<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >, std::allocator<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> > > > >::__normal_iterator(std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >* const&)
  0.00      0.67     0.00    16104     0.00     0.00  entityx::ComponentHandle<TileviewComponent, entityx::EntityManager>::valid() const
  0.00      0.67     0.00    16104     0.00     0.00  std::function<void (entityx::Entity, TileviewComponent&, SpatialComponent&)>::operator()(entityx::Entity, TileviewComponent&, SpatialComponent&) const
  0.00      0.67     0.00    16104     0.00     0.00  std::_Function_base::_Base_manager<TileviewSystem::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, TileviewComponent&, SpatialComponent&)#1}>::_M_get_pointer(std::_Any_data const&)
  0.00      0.67     0.00    16104     0.00     0.00  std::_Function_handler<void (entityx::Entity, TileviewComponent&, SpatialComponent&), TileviewSystem::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, TileviewComponent&, SpatialComponent&)#1}>::_M_invoke(std::_Any_data const&, entityx::Entity&&, TileviewComponent&, SpatialComponent&)
  0.00      0.67     0.00    16104     0.00     0.00  TileviewSystem::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, TileviewComponent&, SpatialComponent&)#1} const* std::__addressof<TileviewSystem::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, TileviewComponent&, SpatialComponent&)#1} const>(TileviewSystem::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, TileviewComponent&, SpatialComponent&)#1} const&)
  0.00      0.67     0.00    16104     0.00     0.00  Movement& std::forward<Movement&>(std::remove_reference<Movement&>::type&)
  0.00      0.67     0.00    16104     0.00     0.00  TileviewSystem::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, TileviewComponent&, SpatialComponent&)#1}::operator()(entityx::Entity, TileviewComponent&, SpatialComponent&) const
  0.00      0.67     0.00    14099     0.00     0.00  unsigned long entityx::EntityManager::component_family<AnimationComponent>()
  0.00      0.67     0.00    14099     0.00     0.00  entityx::Component<AnimationComponent>::family()
  0.00      0.67     0.00    14091     0.00     0.00  std::bitset<64ul> entityx::EntityManager::component_mask<SpatialComponent>()
  0.00      0.67     0.00    14091     0.00     0.00  bool __gnu_cxx::operator!=<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >*, std::vector<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >, std::allocator<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> > > > >(__gnu_cxx::__normal_iterator<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >*, std::vector<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >, std::allocator<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >*, std::vector<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> >, std::allocator<std::vector<CollisionSystem::Candidate, std::allocator<CollisionSystem::Candidate> > > > > const&)
